tweet_user_name,tweet_user_screen,follower_count,user_created,tweet_count,following_status,friends_count,favourites_count,description,user_verified,user_time_zone,user_location,user_tweet,hash_tag,tweet_source,location_from_tweets,tweet_sentiment_polarity,tweet_sentiment_subjectivity,match_ratio,country_partial_match_ratio,token_sort_match_ratio,token_set_match_ratio,location_from_tweets_match_ratio,location_from_tweets_country_partial_match_ratio,location_from_tweets_token_sort_match_ratio,location_from_tweets_token_set_match_ratio,input_disaster_location,input_disaster
NewsCommoner,JosephD28284734,213,Tue Oct 06 02:59:54 +0000 2020,1454,False,5000,960,Talk History. WW2 Military History Round Table. Let's discuss. Tell a friend.  WW2 ELEARNING: ONLINE FILMS AND HISTORY TEXT  click here: https://t.co/aNAPyTKVWl,False,,USA,RT @JosephDeMauro1: The Best of Twitter Posts- The Need To Protect New York- New Jersey Metro Area from Dangerous Storm Surge Conditions No…,,Twitter Web App,,0.16818181818181813,0.5272727272727272,5,36,11,11,0,0,0,0,Mexico,cyclone
rosemary eng,RengsecondEng,63,Tue Oct 06 02:59:17 +0000 2020,5301,False,49,6050,trying to spread Climate Change awareness to prompt people to take pro-active planet-saving action.,False,,United States,"#Delta rapidly intensifies to #hurricane, forecast to reach Category 3 on path to #GulfCoast  https://t.co/sYGdue0mZu","Delta,hurricane,GulfCoast",Twitter Web App,"Delta,GulfCoast",0.0,0.0,11,36,11,12,29,33,29,29,Mexico,cyclone
nickesha spence,SpenceNickesha,15,Tue Oct 06 02:59:02 +0000 2020,1599,False,257,2522,,False,,,RT @philklotzbach: #Delta is now a #hurricane - the 9th of the 2020 Atlantic hurricane season to date.  Only 3 other years in the satellite…,"Delta,hurricane",Twitter for Android,"Delta,Atlantic",-0.0625,0.6875,6,29,10,9,30,36,20,20,Mexico,cyclone
KeepItReal,nawlins24,251,Tue Oct 06 02:58:52 +0000 2020,38247,False,969,98941,,False,,SFO and MSY,"RT @weatherchannel: BREAKING: #Delta intensifies into the ninth #hurricane of the 2020 Atlantic hurricane season. 

Forecast to become a Ca…","Delta,hurricane",Twitter for Android,"Delta,Atlantic",0.0,0.0,5,36,11,11,30,36,20,20,Mexico,cyclone
@RuthSagan4,ruthsagan4,595,Tue Oct 06 02:57:49 +0000 2020,11272,False,1124,19935,Hi I Love Jesus God animals Fall Spring Not a perfect Christian I have had to start new Twitter 🐑🐕🐈🐰🐇🐻🐾🐾🌲🌷🌺🌹🐑 love flowers Studied Recreation,False,,"Toledo, OH",RT @philklotzbach: The 2020 Atlantic #hurricane season is currently tied with the 1916 Atlantic hurricane season for most continental US na…,hurricane,Twitter for Android,"Atlantic,Atlantic,US",0.25,0.45,6,36,11,12,15,33,15,24,Mexico,cyclone
NewsCommoner,JosephD28284734,213,Tue Oct 06 02:56:33 +0000 2020,1454,False,5000,960,Talk History. WW2 Military History Round Table. Let's discuss. Tell a friend.  WW2 ELEARNING: ONLINE FILMS AND HISTORY TEXT  click here: https://t.co/aNAPyTKVWl,False,,USA,"RT @JosephDeMauro1: Latest Update - US Army Corps of Engineers Proposes NYC Outer Harbor Storm Surge Barrier 
Click here
https://t.co/RsCYq…",,Twitter Web App,,0.5,0.9,8,32,8,8,0,0,0,0,Mexico,cyclone
Kelly Rek,KellyRek,7301,Tue Oct 06 02:56:20 +0000 2020,512543,False,8025,187344,I am a passionate believer in Constitutional Rights.,False,,Arizona,"RT @weatherchannel: With 25 named storms already in the books, how high could the #2020 #hurricane season tally go.  

https://t.co/m27yhxM…","2020,hurricane",Twitter Web App,,0.16,0.5399999999999999,5,36,11,12,0,0,0,0,Mexico,cyclone
BlueChipTalent,MarvLBluechip,2185,Tue Oct 06 02:56:09 +0000 2020,290031,False,2463,26290,"Pro Sports Publications, Print Media Advertising, Athlete Endorsements, & Out of the Box Sports Marketing  Promotions",False,,MIAMI / LA,"RT @GulfAtlanticInd: It's #Tornado &amp; #HurricaneSeason ... Double Whammy

GET #Hurricane &amp; #Tornado READY #Florida for #2020... Call 800 679…","Tornado,HurricaneSeason,Hurricane,Tornado,Florida,2020",Twitter Web App,"Whammy,Tornado,Florida",0.1,0.25,9,36,13,14,14,33,7,7,Mexico,cyclone
BlueChipTalent,MarvLBluechip,2185,Tue Oct 06 02:55:37 +0000 2020,290031,False,2463,26290,"Pro Sports Publications, Print Media Advertising, Athlete Endorsements, & Out of the Box Sports Marketing  Promotions",False,,MIAMI / LA,"RT @GulfAtlanticInd: It's #Tornado &amp; #HurricaneSeason ... Double Whammy

GET #Hurricane &amp; #Tornado READY #Florida for #2020... Call 800 679…","Tornado,HurricaneSeason,Hurricane,Tornado,Florida,2020",Twitter Web App,"Whammy,Tornado,Florida",0.1,0.25,9,36,13,14,14,33,7,7,Mexico,cyclone
Gavin,gavins,277,Tue Oct 06 02:55:24 +0000 2020,84597,False,276,17442,"Dad, NC State University grad, soccer nut, fan of the Carolina Hurricanes, Wolfpack, Red Devils (MUFC), homebrewing. 

Personal (not professional) account",False,,"Raleigh, NC","RT @weatherchannel: BREAKING: #Delta intensifies into the ninth #hurricane of the 2020 Atlantic hurricane season. 

Forecast to become a Ca…","Delta,hurricane",Tweetbot for iΟS,"Delta,Atlantic",0.0,0.0,5,36,11,11,30,36,20,20,Mexico,cyclone
BlueChipTalent,MarvLBluechip,2185,Tue Oct 06 02:54:03 +0000 2020,290031,False,2463,26290,"Pro Sports Publications, Print Media Advertising, Athlete Endorsements, & Out of the Box Sports Marketing  Promotions",False,,MIAMI / LA,"RT @GulfAtlanticInd: It's #Tornado &amp; #HurricaneSeason ... Double Whammy

GET #Hurricane &amp; #Tornado READY #Florida for #2020... Call 800 679…","Tornado,HurricaneSeason,Hurricane,Tornado,Florida,2020",Twitter Web App,"Whammy,Tornado,Florida",0.1,0.25,9,36,13,14,14,33,7,7,Mexico,cyclone
i_am_hoomin,dilley_amanda,415,Tue Oct 06 02:53:31 +0000 2020,38217,False,922,81146,"trying to figure out what to do with this thing called life. currently attempting #ukulele so I can play the #blues😎 she/her,  loving #MotherlandFortSalem",False,,"Texas, USA","RT @weatherchannel: BREAKING: #Delta intensifies into the ninth #hurricane of the 2020 Atlantic hurricane season. 

Forecast to become a Ca…","Delta,hurricane",Twitter for Android,"Delta,Atlantic",0.0,0.0,5,36,11,11,30,36,20,20,Mexico,cyclone
Hidrometeorología,hidromet,2430,Tue Oct 06 02:52:26 +0000 2020,6935,False,613,1737,"Clima, Tiempo atmosférico, Agua",False,,,RT @philklotzbach: #Delta is now a #hurricane - the 9th of the 2020 Atlantic hurricane season to date.  Only 3 other years in the satellite…,"Delta,hurricane",Twitter for Android,"Delta,Atlantic",-0.0625,0.6875,6,29,10,9,30,36,20,20,Mexico,cyclone
"Gulf Atlantic Ind of America, Inc.",GulfAtlanticInd,1098,Tue Oct 06 02:52:12 +0000 2020,137438,False,1447,9870,"South Florida general contractor, specializing in roofing, hi-rise, home improvement, screen pool enclosures, hurricane impact windows, doors & shutter systems.",False,,South Florida,"It's #Tornado &amp; #HurricaneSeason ... Double Whammy

GET #Hurricane &amp; #Tornado READY #Florida for #2020... Call 800… https://t.co/jg1r2I2oSt","Tornado,HurricaneSeason,Hurricane,Tornado,Florida,2020",Twitter Web App,"Whammy,Tornado,Florida",0.1,0.25,7,36,14,16,14,33,7,7,Mexico,cyclone
Karolyn Kinsey,wsternks,1064,Tue Oct 06 02:52:06 +0000 2020,140997,False,301,316282,"History, travel, peace and quiet",False,,"Utica, KS",RT @WxMichels8News: #Delta has become a #hurricane with 75 mph winds. This storm continues to quickly strengthen and is expected to be a Ca…,"Delta,hurricane",Twitter for iPad,Delta,0.11666666666666665,0.45,8,43,12,13,18,20,18,18,Mexico,cyclone
StormySkies21,stormy1021,1,Tue Oct 06 02:51:58 +0000 2020,47,False,18,170,who wants to know?,False,,,"RT @philklotzbach: #Delta is now forecast to have winds of 120 mph in a couple of days.  If this forecast verifies, Delta would become the…",Delta,Twitter for Android,Delta,0.0,0.0,5,38,5,6,18,20,18,18,Mexico,cyclone
The Meck,TheMeck,609,Tue Oct 06 02:51:39 +0000 2020,83393,False,869,517,,False,,,THE MECK REPORT      New Warnings Issued in the Caribbean Ahead of New Gulf Coast #Hurricane Threat | The… https://t.co/uIMrmJq4XD,Hurricane,Twitter for iPad,"the Caribbean Ahead,New Gulf Coast",0.13636363636363635,0.45454545454545453,10,36,15,17,20,33,20,20,Mexico,cyclone
Mac ~ incognito,TribeTrump,12662,Tue Oct 06 02:48:49 +0000 2020,70016,False,12884,117059,"Texas Conservative, @GOP, 100% Trump, 2A, @NRA protect our families, & businesses. #BackTheBlue. USAF Veteran, ""Brat"" @TribeTrump on Parler (potty mouthed)",False,,"East Texas, USA","RT @weatherchannel: BREAKING: #Delta intensifies into the ninth #hurricane of the 2020 Atlantic hurricane season. 

Forecast to become a Ca…","Delta,hurricane",Twitter Web App,"Delta,Atlantic",0.0,0.0,5,36,11,11,30,36,20,20,Mexico,cyclone
The Meck,TheMeck,609,Tue Oct 06 02:48:06 +0000 2020,83393,False,869,517,,False,,,"THE MECK REPORT      : 
Delta forecast to make historic landfall along Gulf Coast as a #hurricane | #AccuWeather… https://t.co/HZoC5N8HhU","hurricane,AccuWeather",Twitter for iPad,Gulf Coast,0.0,0.0,13,36,16,16,25,33,25,25,Mexico,cyclone
🦋 Star Force 🦋,StarForce97,165,Tue Oct 06 02:47:20 +0000 2020,33793,False,269,41866,"Animator, photographer & weather watcher taking on the world one idea at a time. Working with @ForceThirteen. 
Snapchat: @starforce97 
Discord: starforce97#6230",False,,"Chicago, IL","RT @AlexLubbers2: With #hurricane #delta going off like a bomb, we are about to witness what 12 years of simmering waters of the legendary…","hurricane,delta",Twitter Web App,,0.0,0.0,8,36,11,11,0,0,0,0,Mexico,cyclone
"Gulf Atlantic Ind of America, Inc.",GulfAtlanticInd,1098,Tue Oct 06 02:47:00 +0000 2020,137438,False,1447,9870,"South Florida general contractor, specializing in roofing, hi-rise, home improvement, screen pool enclosures, hurricane impact windows, doors & shutter systems.",False,,South Florida,"It's #Tornado &amp; #HurricaneSeason ... Double Whammy

GET #Hurricane &amp; #Tornado READY #Florida for #2020... Call 800… https://t.co/69aDHebhWw","Tornado,HurricaneSeason,Hurricane,Tornado,Florida,2020",Twitter Web App,"Whammy,Tornado,Florida",0.1,0.25,7,36,14,16,14,33,7,7,Mexico,cyclone
Right To Truth Media,opalessense,2458,Tue Oct 06 02:46:33 +0000 2020,115236,False,2465,8373,"SEEKING HIDDEN KNOWLEDGE
Obscured by Mind Controllers
Media, Educator's, Historians, Scientists, Clergy & Govts
TRUTH Will Prevail
 Be Your Own Researcher💻📽📸",False,,"Tennessee, USA","#weather #weatherchannel #hurricane

Cat 4 Hurricane Delta - POW Weather Channel

https://t.co/tny3iTGvcH","weather,weatherchannel,hurricane",Twitter for Android,,0.0,0.0,7,36,18,17,0,0,0,0,Mexico,cyclone
"Gulf Atlantic Ind of America, Inc.",GulfAtlanticInd,1098,Tue Oct 06 02:46:13 +0000 2020,137438,False,1447,9870,"South Florida general contractor, specializing in roofing, hi-rise, home improvement, screen pool enclosures, hurricane impact windows, doors & shutter systems.",False,,South Florida,"It's #Tornado &amp; #HurricaneSeason ... Double Whammy

GET #Hurricane &amp; #Tornado READY #Florida for #2020... Call 800… https://t.co/2oZReX6LZ5","Tornado,HurricaneSeason,Hurricane,Tornado,Florida,2020",Twitter Web App,"Whammy,Tornado,Florida",0.1,0.25,7,36,14,16,14,33,7,7,Mexico,cyclone
"Gulf Atlantic Ind of America, Inc.",GulfAtlanticInd,1098,Tue Oct 06 02:45:53 +0000 2020,137438,False,1447,9870,"South Florida general contractor, specializing in roofing, hi-rise, home improvement, screen pool enclosures, hurricane impact windows, doors & shutter systems.",False,,South Florida,"It's #Tornado &amp; #HurricaneSeason ... Double Whammy

GET #Hurricane &amp; #Tornado READY #Florida for #2020... Call 800… https://t.co/0Rf4PIrpns","Tornado,HurricaneSeason,Hurricane,Tornado,Florida,2020",Twitter Web App,"Whammy,Tornado,Florida",0.1,0.25,7,36,14,16,14,33,7,7,Mexico,cyclone
•KAKASBAL•PENGX•EGG•,Kakasbal,675,Tue Oct 06 02:45:53 +0000 2020,21439,False,1809,7982,"ANDY•🇲🇽•🏳️‍🌈•🏳️‍⚧️•NONBINARY•THEY/THEM illustrator,worldbuilder, tattoo artist, maya polytheist NSFW ART- @ovivore personal- @eggscreaming",False,,"México, Mérida","RT @weatherchannel: BREAKING: #Delta intensifies into the ninth #hurricane of the 2020 Atlantic hurricane season. 

Forecast to become a Ca…","Delta,hurricane",Twitter Web App,"Delta,Atlantic",0.0,0.0,5,36,11,11,30,36,20,20,Mexico,cyclone
Big Time Rancher,BaldwinAgriland,161,Tue Oct 06 02:45:41 +0000 2020,2287,False,355,383,Raising cattle. Drinking beer. Having fun. Usually doing 2 out of 3 at any time.,False,,Texas,"Just remember that while we are getting ready for bed, brave men and women are flying into a hurricane, at night, o… https://t.co/d72s0nYQcB",,Twitter for Android,,0.5,0.75,10,29,12,12,0,0,0,0,Mexico,cyclone
Kimberly Dich,KimberlyDich4,4,Tue Oct 06 02:45:18 +0000 2020,252,False,123,335,I have married my high-school sweetheart and I have been with him for 30 years we have been married for 23 years and we have two children and i lo Lord our God,False,,,"RT @weatherchannel: With 25 named storms already in the books, how high could the #2020 #hurricane season tally go.  

https://t.co/m27yhxM…","2020,hurricane",Twitter for Android,,0.16,0.5399999999999999,5,36,11,12,0,0,0,0,Mexico,cyclone
Severe Radar Watchers (Bill),severeweatherw1,1138,Tue Oct 06 02:44:00 +0000 2020,38223,False,2213,51389,Advanced SkyWarn Storm Spotter. We are a team of Weather Enthusiasts that track Severe Weather on YouTube channel. Discord Invite: https://t.co/0iabmNaJnq,False,,Georgia ,RT @wxjerdman: Seeing some #lightning detected near the core of #Hurricane #Delta. Another sign of vigorous core convection and intensifica…,"lightning,Hurricane,Delta",Twitter Web App,Delta,0.1,0.4,8,50,11,12,18,20,18,18,Mexico,cyclone
John Luke,JlukeJohn,542,Tue Oct 06 02:43:45 +0000 2020,23117,False,1286,47025,Astrophysics and Quantum mechanics enthusiast. Skywarn Storm Spotter/Severe weather filmmaker. Winner of the 2020 NR2003 Daytona 500 and Quiktrip 500.,False,,"Philadelphia, Pa",RT @wxjerdman: Seeing some #lightning detected near the core of #Hurricane #Delta. Another sign of vigorous core convection and intensifica…,"lightning,Hurricane,Delta",Twitter Web App,Delta,0.1,0.4,8,50,11,12,18,20,18,18,Mexico,cyclone
R L S,Mpulsiv19,1721,Tue Oct 06 02:43:41 +0000 2020,100331,False,3691,111678,"...no justice...  no peace...

😷

Stay woke...#theResistance #RESIST  #persist #vote ♎
NO LISTS!

ENOUGH!!",False,,,"RT @philklotzbach: #Delta is now forecast to have winds of 120 mph in a couple of days.  If this forecast verifies, Delta would become the…",Delta,Twitter for Android,Delta,0.0,0.0,5,38,5,6,18,20,18,18,Mexico,cyclone
BGWX,Brady30951303,574,Tue Oct 06 02:43:19 +0000 2020,11661,False,310,13597,"Weather is my speciality here, Diehard NE sports fan. Tracking Snowstorms, Severe Weather, Quakes, Canes 24/7. Contributor to MAWX. NWS Advanced Spotter 20-264",False,,"Central Massachusetts, USA",RT @wxjerdman: Seeing some #lightning detected near the core of #Hurricane #Delta. Another sign of vigorous core convection and intensifica…,"lightning,Hurricane,Delta",Twitter for iPad,Delta,0.1,0.4,8,50,11,12,18,20,18,18,Mexico,cyclone
Dr. Athena Masson,Wx_Goddess,633,Tue Oct 06 02:42:50 +0000 2020,3631,False,266,2879,"#Meteorologist for @FloridaStorms @UFWeather & @SCETV, serving all FL & SC public media. #Hurricane expert. #UofT PhD Graduate. 🎓#NotaWeatherGirl #Ravenclaw 🦅",True,,"Florida, USA",RT @wxjerdman: Seeing some #lightning detected near the core of #Hurricane #Delta. Another sign of vigorous core convection and intensifica…,"lightning,Hurricane,Delta",Twitter for iPhone,Delta,0.1,0.4,8,50,11,12,18,20,18,18,Mexico,cyclone
"Gulf Atlantic Ind of America, Inc.",GulfAtlanticInd,1098,Tue Oct 06 02:42:32 +0000 2020,137438,False,1447,9870,"South Florida general contractor, specializing in roofing, hi-rise, home improvement, screen pool enclosures, hurricane impact windows, doors & shutter systems.",False,,South Florida,@Coastalbydesign @BobbiStorm @RealSaltLife @EarthandClouds @EarthandClouds2 @StormHour @ThePhotoHour It's #Tornado… https://t.co/3um3GbI9MG,Tornado,Twitter Web App,Tornado,0.0,0.0,9,29,13,13,15,17,15,15,Mexico,cyclone
"Gulf Atlantic Ind of America, Inc.",GulfAtlanticInd,1098,Tue Oct 06 02:42:22 +0000 2020,137438,False,1447,9870,"South Florida general contractor, specializing in roofing, hi-rise, home improvement, screen pool enclosures, hurricane impact windows, doors & shutter systems.",False,,South Florida,"It's #Tornado &amp; #HurricaneSeason ... Double Whammy

GET #Hurricane &amp; #Tornado READY #Florida for #2020... Call 800… https://t.co/LGfS06srJd","Tornado,HurricaneSeason,Hurricane,Tornado,Florida,2020",Twitter Web App,"Whammy,Tornado,Florida",0.1,0.25,7,36,14,16,14,33,7,7,Mexico,cyclone
Jonathan Erdman,wxjerdman,15427,Tue Oct 06 02:42:19 +0000 2020,20980,False,1977,9192,@weatherchannel @IBMWatson Senior Digital Meteorologist. MS @CSUAtmosSci; BS @UWMadison; Insightful. Interesting. Impactful. Weather.,True,,"Milwaukee, WI",Seeing some #lightning detected near the core of #Hurricane #Delta. Another sign of vigorous core convection and in… https://t.co/oUipfQgS6n,"lightning,Hurricane,Delta",TweetDeck,Delta,0.1,0.4,8,50,11,12,18,20,18,18,Mexico,cyclone
My Washington News,MyDCANews,435,Tue Oct 06 02:42:04 +0000 2020,147627,False,8,0,Washington D.C. News Coverage: @NBCWashington @WUSA9 @ABC7News @Fox5DC @NewsChannel8,False,,"Washington, DC",RT @TenaciousTopper: Just a terrific Tuesday. #Hurricane #Delta already on our radar. #weather #WFH #wusa9weather #dcwx #mdwx #vawx #getupd…,"Hurricane,Delta,weather,WFH,wusa9weather,dcwx,mdwx,vawx,getupd",MyDCANews,,0.0,1.0,10,36,11,11,0,0,0,0,Mexico,cyclone
Pat at the Pointe,PatAtThePointe,440,Tue Oct 06 02:40:07 +0000 2020,1419,False,1821,16976,"RCA Missile Test Project, APOLLO Program at Patrick Airforce Base. We are forgotten.",False,,"Florida, USA","RT @weatherchannel: BREAKING: #Delta intensifies into the ninth #hurricane of the 2020 Atlantic hurricane season. 

Forecast to become a Ca…","Delta,hurricane",Twitter for Android,"Delta,Atlantic",0.0,0.0,5,36,11,11,30,36,20,20,Mexico,cyclone
Tim Speece,tspeece46,143,Tue Oct 06 02:39:46 +0000 2020,9794,False,997,15033,,False,,Brownsville Texas,RT @philklotzbach: The 2020 Atlantic #hurricane season is currently tied with the 1916 Atlantic hurricane season for most continental US na…,hurricane,Twitter Web App,"Atlantic,Atlantic,US",0.25,0.45,6,36,11,12,15,33,15,24,Mexico,cyclone
Judy Martinez,judymmart,101,Tue Oct 06 02:39:31 +0000 2020,8459,False,446,1002,,False,,"San Antonio, TX","RT @weatherchannel: With 25 named storms already in the books, how high could the #2020 #hurricane season tally go.  

https://t.co/m27yhxM…","2020,hurricane",Twitter for iPhone,,0.16,0.5399999999999999,5,36,11,12,0,0,0,0,Mexico,cyclone
mike,MambaMike13,230,Tue Oct 06 02:39:31 +0000 2020,34762,False,510,28743,"Interested in natural disasters, astronomy, history, science, and many more subjects.",False,,,"RT @AlexLubbers2: With #hurricane #delta going off like a bomb, we are about to witness what 12 years of simmering waters of the legendary…","hurricane,delta",Twitter Web App,,0.0,0.0,8,36,11,11,0,0,0,0,Mexico,cyclone
Andre Cardoso,talentueux1993,22,Tue Oct 06 02:39:02 +0000 2020,978,False,120,759,Palm Bay | 26 | Brazilian | FIU | B.S. in Biology,False,,,"RT @weatherchannel: With 25 named storms already in the books, how high could the #2020 #hurricane season tally go.  

https://t.co/m27yhxM…","2020,hurricane",Twitter for iPhone,,0.16,0.5399999999999999,5,36,11,12,0,0,0,0,Mexico,cyclone
Andre Cardoso,talentueux1993,22,Tue Oct 06 02:38:59 +0000 2020,978,False,120,759,Palm Bay | 26 | Brazilian | FIU | B.S. in Biology,False,,,"RT @weatherchannel: BREAKING: #Delta intensifies into the ninth #hurricane of the 2020 Atlantic hurricane season. 

Forecast to become a Ca…","Delta,hurricane",Twitter for iPhone,"Delta,Atlantic",0.0,0.0,5,36,11,11,30,36,20,20,Mexico,cyclone
